task_id,graph_type,context_length,seed,model,prompt_style,query_id,query_type,gold,pred,correct,parse_valid,observed_edge_count,observed_baseline_pred,observed_baseline_correct,always_no_correct,shortest_path_distance,completion_tokens,prompt_tokens,total_tokens,api_error
ring16_L16_S1001,ring16,16,1001,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,297,315,612,
ring16_L16_S1001,ring16,16,1001,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,7,297,315,612,
ring16_L16_S1001,ring16,16,1001,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,2,YES,True,False,1,297,315,612,
ring16_L16_S1001,ring16,16,1001,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,297,315,612,
ring16_L16_S1003,ring16,16,1003,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,289,317,606,
ring16_L16_S1003,ring16,16,1003,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,2,YES,True,False,1,289,317,606,
ring16_L16_S1003,ring16,16,1003,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,289,317,606,
ring16_L16_S1003,ring16,16,1003,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,2,YES,True,False,1,289,317,606,
ring16_L16_S1003,ring16,16,1003,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,6,289,317,606,
ring16_L16_S1003,ring16,16,1003,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,289,317,606,
ring16_L16_S1003,ring16,16,1003,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,5,289,317,606,
ring16_L16_S1003,ring16,16,1003,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,289,317,606,
ring16_L16_S1002,ring16,16,1002,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,3,287,319,606,
ring16_L16_S1002,ring16,16,1002,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,287,319,606,
ring16_L16_S1002,ring16,16,1002,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,3,YES,True,False,1,287,319,606,
ring16_L16_S1002,ring16,16,1002,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,287,319,606,
ring16_L16_S1002,ring16,16,1002,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,287,319,606,
ring16_L16_S1002,ring16,16,1002,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,3,YES,True,False,1,287,319,606,
ring16_L16_S1002,ring16,16,1002,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,6,287,319,606,
ring16_L16_S1002,ring16,16,1002,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,287,319,606,
ring16_L16_S1004,ring16,16,1004,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,305,312,617,
ring16_L16_S1004,ring16,16,1004,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,305,312,617,
ring16_L16_S1004,ring16,16,1004,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,7,305,312,617,
ring16_L16_S1004,ring16,16,1004,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,5,305,312,617,
ring16_L16_S1004,ring16,16,1004,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,2,YES,True,False,1,305,312,617,
ring16_L16_S1004,ring16,16,1004,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,6,YES,True,False,1,305,312,617,
ring16_L16_S1004,ring16,16,1004,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,305,312,617,
ring16_L16_S1004,ring16,16,1004,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,305,312,617,
ring16_L16_S1006,ring16,16,1006,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,5,282,320,602,
ring16_L16_S1006,ring16,16,1006,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,282,320,602,
ring16_L16_S1006,ring16,16,1006,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,282,320,602,
ring16_L16_S1006,ring16,16,1006,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,10,YES,True,False,1,282,320,602,
ring16_L16_S1006,ring16,16,1006,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,282,320,602,
ring16_L16_S1006,ring16,16,1006,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,282,320,602,
ring16_L16_S1006,ring16,16,1006,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,6,YES,True,False,1,282,320,602,
ring16_L16_S1006,ring16,16,1006,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,5,282,320,602,
ring16_L16_S1005,ring16,16,1005,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,3,YES,True,False,1,246,321,567,
ring16_L16_S1005,ring16,16,1005,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,5,YES,True,False,1,246,321,567,
ring16_L16_S1005,ring16,16,1005,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,6,246,321,567,
ring16_L16_S1005,ring16,16,1005,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,246,321,567,
ring16_L16_S1005,ring16,16,1005,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,246,321,567,
ring16_L16_S1005,ring16,16,1005,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,246,321,567,
ring16_L16_S1005,ring16,16,1005,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,246,321,567,
ring16_L16_S1005,ring16,16,1005,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,246,321,567,
ring16_L16_S1007,ring16,16,1007,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,272,319,591,
ring16_L16_S1007,ring16,16,1007,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,5,YES,True,False,1,272,319,591,
ring16_L16_S1007,ring16,16,1007,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,2,YES,True,False,1,272,319,591,
ring16_L16_S1007,ring16,16,1007,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,272,319,591,
ring16_L16_S1007,ring16,16,1007,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,7,272,319,591,
ring16_L16_S1007,ring16,16,1007,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,272,319,591,
ring16_L16_S1007,ring16,16,1007,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,272,319,591,
ring16_L16_S1007,ring16,16,1007,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,7,272,319,591,
ring16_L32_S1000,ring16,32,1000,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,8,YES,True,False,1,257,350,607,
ring16_L32_S1000,ring16,32,1000,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,257,350,607,
ring16_L32_S1000,ring16,32,1000,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,3,YES,True,False,1,257,350,607,
ring16_L32_S1000,ring16,32,1000,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,257,350,607,
ring16_L32_S1000,ring16,32,1000,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,7,257,350,607,
ring16_L32_S1000,ring16,32,1000,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,257,350,607,
ring16_L32_S1000,ring16,32,1000,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,257,350,607,
ring16_L32_S1000,ring16,32,1000,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,7,257,350,607,
ring16_L32_S1001,ring16,32,1001,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,309,346,655,
ring16_L32_S1001,ring16,32,1001,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,309,346,655,
ring16_L32_S1001,ring16,32,1001,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,309,346,655,
ring16_L32_S1001,ring16,32,1001,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,2,YES,True,False,1,309,346,655,
ring16_L32_S1001,ring16,32,1001,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,5,309,346,655,
ring16_L32_S1001,ring16,32,1001,gpt-4.1,reasoned,q6,false_distance2,NO,YES,False,True,0,NO,True,True,2,309,346,655,
ring16_L32_S1001,ring16,32,1001,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,3,YES,True,False,1,309,346,655,
ring16_L32_S1001,ring16,32,1001,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,309,346,655,
ring16_L32_S1002,ring16,32,1002,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,272,353,625,
ring16_L32_S1002,ring16,32,1002,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,272,353,625,
ring16_L32_S1002,ring16,32,1002,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,272,353,625,
ring16_L32_S1002,ring16,32,1002,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,272,353,625,
ring16_L32_S1002,ring16,32,1002,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,6,272,353,625,
ring16_L32_S1002,ring16,32,1002,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,272,353,625,
ring16_L32_S1002,ring16,32,1002,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,4,YES,True,False,1,272,353,625,
ring16_L32_S1002,ring16,32,1002,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,2,YES,True,False,1,272,353,625,
ring16_L32_S1003,ring16,32,1003,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,5,290,350,640,
ring16_L32_S1003,ring16,32,1003,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,290,350,640,
ring16_L32_S1003,ring16,32,1003,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,290,350,640,
ring16_L32_S1003,ring16,32,1003,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,290,350,640,
ring16_L32_S1003,ring16,32,1003,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,10,YES,True,False,1,290,350,640,
ring16_L32_S1003,ring16,32,1003,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,10,YES,True,False,1,290,350,640,
ring16_L32_S1003,ring16,32,1003,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,290,350,640,
ring16_L32_S1003,ring16,32,1003,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,6,290,350,640,
ring16_L32_S1005,ring16,32,1005,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,287,355,642,
ring16_L32_S1005,ring16,32,1005,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,287,355,642,
ring16_L32_S1005,ring16,32,1005,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,287,355,642,
ring16_L32_S1005,ring16,32,1005,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,287,355,642,
ring16_L32_S1005,ring16,32,1005,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,11,YES,True,False,1,287,355,642,
ring16_L32_S1005,ring16,32,1005,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,3,287,355,642,
ring16_L32_S1005,ring16,32,1005,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,3,YES,True,False,1,287,355,642,
ring16_L32_S1005,ring16,32,1005,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,4,287,355,642,
ring16_L32_S1004,ring16,32,1004,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,295,350,645,
ring16_L32_S1004,ring16,32,1004,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,4,295,350,645,
ring16_L32_S1004,ring16,32,1004,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,295,350,645,
ring16_L32_S1004,ring16,32,1004,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,295,350,645,
ring16_L32_S1004,ring16,32,1004,gpt-4.1,reasoned,q5,false_distance2,NO,YES,False,True,0,NO,True,True,2,295,350,645,
ring16_L32_S1004,ring16,32,1004,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,4,YES,True,False,1,295,350,645,
ring16_L32_S1004,ring16,32,1004,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,295,350,645,
ring16_L32_S1004,ring16,32,1004,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,2,YES,True,False,1,295,350,645,
ring16_L32_S1006,ring16,32,1006,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,11,YES,True,False,1,252,353,605,
ring16_L32_S1006,ring16,32,1006,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,252,353,605,
ring16_L32_S1006,ring16,32,1006,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,252,353,605,
ring16_L32_S1006,ring16,32,1006,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,3,252,353,605,
ring16_L32_S1006,ring16,32,1006,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,252,353,605,
ring16_L32_S1006,ring16,32,1006,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,252,353,605,
ring16_L32_S1006,ring16,32,1006,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,252,353,605,
ring16_L32_S1006,ring16,32,1006,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,1,YES,True,False,1,252,353,605,
ring16_L32_S1007,ring16,32,1007,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,276,349,625,
ring16_L32_S1007,ring16,32,1007,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,276,349,625,
ring16_L32_S1007,ring16,32,1007,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,276,349,625,
ring16_L32_S1007,ring16,32,1007,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,276,349,625,
ring16_L32_S1007,ring16,32,1007,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,7,276,349,625,
ring16_L32_S1007,ring16,32,1007,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,6,YES,True,False,1,276,349,625,
ring16_L32_S1007,ring16,32,1007,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,4,YES,True,False,1,276,349,625,
ring16_L32_S1007,ring16,32,1007,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,4,276,349,625,
ring16_L64_S1000,ring16,64,1000,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,310,415,725,
ring16_L64_S1000,ring16,64,1000,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,1,YES,True,False,1,310,415,725,
ring16_L64_S1000,ring16,64,1000,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,8,310,415,725,
ring16_L64_S1000,ring16,64,1000,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,1,YES,True,False,1,310,415,725,
ring16_L64_S1000,ring16,64,1000,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,4,310,415,725,
ring16_L64_S1000,ring16,64,1000,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,310,415,725,
ring16_L64_S1000,ring16,64,1000,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,3,YES,True,False,1,310,415,725,
ring16_L64_S1000,ring16,64,1000,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,310,415,725,
ring16_L64_S1002,ring16,64,1002,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,8,276,415,691,
ring16_L64_S1002,ring16,64,1002,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,276,415,691,
ring16_L64_S1002,ring16,64,1002,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,14,YES,True,False,1,276,415,691,
ring16_L64_S1002,ring16,64,1002,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,276,415,691,
ring16_L64_S1002,ring16,64,1002,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,276,415,691,
ring16_L64_S1002,ring16,64,1002,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,5,276,415,691,
ring16_L64_S1002,ring16,64,1002,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,276,415,691,
ring16_L64_S1002,ring16,64,1002,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,9,YES,True,False,1,276,415,691,
ring16_L64_S1001,ring16,64,1001,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,5,YES,True,False,1,303,414,717,
ring16_L64_S1001,ring16,64,1001,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,5,YES,True,False,1,303,414,717,
ring16_L64_S1001,ring16,64,1001,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,1,YES,True,False,1,303,414,717,
ring16_L64_S1001,ring16,64,1001,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,5,303,414,717,
ring16_L64_S1001,ring16,64,1001,gpt-4.1,reasoned,q5,false_distance2,NO,YES,False,True,0,NO,True,True,2,303,414,717,
ring16_L64_S1001,ring16,64,1001,gpt-4.1,reasoned,q6,false_distance2,NO,YES,False,True,0,NO,True,True,2,303,414,717,
ring16_L64_S1001,ring16,64,1001,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,303,414,717,
ring16_L64_S1001,ring16,64,1001,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,4,303,414,717,
ring16_L64_S1003,ring16,64,1003,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,283,414,697,
ring16_L64_S1003,ring16,64,1003,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,6,283,414,697,
ring16_L64_S1003,ring16,64,1003,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,283,414,697,
ring16_L64_S1003,ring16,64,1003,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,283,414,697,
ring16_L64_S1003,ring16,64,1003,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,14,YES,True,False,1,283,414,697,
ring16_L64_S1003,ring16,64,1003,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,283,414,697,
ring16_L64_S1003,ring16,64,1003,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,15,YES,True,False,1,283,414,697,
ring16_L64_S1003,ring16,64,1003,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,283,414,697,
ring16_L64_S1006,ring16,64,1006,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,5,274,415,689,
ring16_L64_S1006,ring16,64,1006,gpt-4.1,reasoned,q2,false_distance2,NO,YES,False,True,0,NO,True,True,2,274,415,689,
ring16_L64_S1006,ring16,64,1006,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,5,274,415,689,
ring16_L64_S1006,ring16,64,1006,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,274,415,689,
ring16_L64_S1006,ring16,64,1006,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,4,YES,True,False,1,274,415,689,
ring16_L64_S1006,ring16,64,1006,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,2,YES,True,False,1,274,415,689,
ring16_L64_S1006,ring16,64,1006,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,274,415,689,
ring16_L64_S1006,ring16,64,1006,gpt-4.1,reasoned,q8,false_distance2,NO,YES,False,True,0,NO,True,True,2,274,415,689,
ring16_L64_S1004,ring16,64,1004,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,5,301,415,716,
ring16_L64_S1004,ring16,64,1004,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,301,415,716,
ring16_L64_S1004,ring16,64,1004,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,6,301,415,716,
ring16_L64_S1004,ring16,64,1004,gpt-4.1,reasoned,q4,false_distance2,NO,YES,False,True,0,NO,True,True,2,301,415,716,
ring16_L64_S1004,ring16,64,1004,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,301,415,716,
ring16_L64_S1004,ring16,64,1004,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,5,YES,True,False,1,301,415,716,
ring16_L64_S1004,ring16,64,1004,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,301,415,716,
ring16_L64_S1004,ring16,64,1004,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,8,YES,True,False,1,301,415,716,
ring16_L64_S1007,ring16,64,1007,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,317,414,731,
ring16_L64_S1007,ring16,64,1007,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,4,317,414,731,
ring16_L64_S1007,ring16,64,1007,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,317,414,731,
ring16_L64_S1007,ring16,64,1007,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,7,YES,True,False,1,317,414,731,
ring16_L64_S1007,ring16,64,1007,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,7,YES,True,False,1,317,414,731,
ring16_L64_S1007,ring16,64,1007,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,317,414,731,
ring16_L64_S1007,ring16,64,1007,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,317,414,731,
ring16_L64_S1007,ring16,64,1007,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,317,414,731,
ring16_L64_S1005,ring16,64,1005,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,315,416,731,
ring16_L64_S1005,ring16,64,1005,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,6,315,416,731,
ring16_L64_S1005,ring16,64,1005,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,315,416,731,
ring16_L64_S1005,ring16,64,1005,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,8,YES,True,False,1,315,416,731,
ring16_L64_S1005,ring16,64,1005,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,315,416,731,
ring16_L64_S1005,ring16,64,1005,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,315,416,731,
ring16_L64_S1005,ring16,64,1005,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,11,YES,True,False,1,315,416,731,
ring16_L64_S1005,ring16,64,1005,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,6,315,416,731,
ring16_L128_S1000,ring16,128,1000,gpt-4.1,reasoned,q1,true_low_seen,YES,YES,True,True,4,YES,True,False,1,290,543,833,
ring16_L128_S1000,ring16,128,1000,gpt-4.1,reasoned,q2,true_low_seen,YES,YES,True,True,4,YES,True,False,1,290,543,833,
ring16_L128_S1000,ring16,128,1000,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,6,290,543,833,
ring16_L128_S1000,ring16,128,1000,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,290,543,833,
ring16_L128_S1000,ring16,128,1000,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,4,290,543,833,
ring16_L128_S1000,ring16,128,1000,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,4,YES,True,False,1,290,543,833,
ring16_L128_S1000,ring16,128,1000,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,4,YES,True,False,1,290,543,833,
ring16_L128_S1000,ring16,128,1000,gpt-4.1,reasoned,q8,false_distance2,NO,YES,False,True,0,NO,True,True,2,290,543,833,
ring16_L128_S1001,ring16,128,1001,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,242,541,783,
ring16_L128_S1001,ring16,128,1001,gpt-4.1,reasoned,q2,true_low_seen,YES,YES,True,True,3,YES,True,False,1,242,541,783,
ring16_L128_S1001,ring16,128,1001,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,5,YES,True,False,1,242,541,783,
ring16_L128_S1001,ring16,128,1001,gpt-4.1,reasoned,q4,true_low_seen,YES,YES,True,True,3,YES,True,False,1,242,541,783,
ring16_L128_S1001,ring16,128,1001,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,3,242,541,783,
ring16_L128_S1001,ring16,128,1001,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,7,YES,True,False,1,242,541,783,
ring16_L128_S1001,ring16,128,1001,gpt-4.1,reasoned,q7,false_distance2,NO,YES,False,True,0,NO,True,True,2,242,541,783,
ring16_L128_S1001,ring16,128,1001,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,5,242,541,783,
ring16_L128_S1002,ring16,128,1002,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,4,270,542,812,
ring16_L128_S1002,ring16,128,1002,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,11,YES,True,False,1,270,542,812,
ring16_L128_S1002,ring16,128,1002,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,270,542,812,
